genome_name	new_name	taxonomy
GCA_000009685.1	bacteria00579	Clostridium perfringens str. 13 
GCA_000009705.1	bacteria00580	Nostoc sp. PCC 7120 
GCA_000009725.1	bacteria00581	Synechocystis sp. PCC 6803 
GCA_000009745.1	bacteria00582	Vibrio vulnificus YJ016 
GCA_000009765.2	bacteria00583	Streptomyces avermitilis MA-4680 = NBRC 14893 
GCA_000009785.1	bacteria00584	Geobacillus kaustophilus HTA426 
GCA_000009805.1	bacteria00585	Nocardia farcinica IFM 10152 
GCA_000009825.1	bacteria00586	Bacillus clausii KSM-K16 
GCA_000009845.1	bacteria00587	Onion yellows phytoplasma OY-M 
GCA_000009865.1	bacteria00588	Staphylococcus haemolyticus JCSC1435 
GCA_000009905.1	bacteria00589	Symbiobacterium thermophilum IAM 14863 
GCA_000009925.1	bacteria00590	Bacteroides fragilis YCH46 
GCA_000009945.1	bacteria00591	Chlamydia felis Fe/C-56 
GCA_000009985.1	bacteria00592	Magnetospirillum magneticum AMB-1 
GCA_000010005.1	bacteria00593	Lactobacillus reuteri JCM 1112 
GCA_000010025.1	bacteria00594	Xanthomonas oryzae pv. oryzae MAFF 311018 
GCA_000010045.1	bacteria00595	Desulfitobacterium hafniense Y51 
GCA_000010065.1	bacteria00596	Synechococcus elongatus PCC 6301 
GCA_000010085.1	bacteria00597	Sodalis glossinidius str. 'morsitans' 
GCA_000010105.1	bacteria00598	Rhodococcus erythropolis PR4 
GCA_000010125.1	bacteria00599	Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305 
GCA_000010145.1	bacteria00600	Lactobacillus fermentum IFO 3956 
GCA_000010165.1	bacteria00601	Brevibacillus brevis NBRC 100599 
GCA_000010185.1	bacteria00602	Finegoldia magna ATCC 29328 
GCA_000010205.1	bacteria00603	Orientia tsutsugamushi str. Ikeda 
GCA_000010225.1	bacteria00604	Corynebacterium glutamicum R 
GCA_000010245.1	bacteria00605	Escherichia coli str. K-12 substr. W3110 
GCA_000010265.1	bacteria00606	Clostridium kluyveri NBRC 12016 
GCA_000010285.1	bacteria00607	Kocuria rhizophila DC2201 
GCA_000010305.1	bacteria00608	Gemmatimonas aurantiaca T-27 
GCA_000010325.1	bacteria00609	Nitratiruptor sp. SB155-2 
GCA_000010345.1	bacteria00610	Sulfurovum sp. NBC37-1 
GCA_000010365.1	bacteria00611	Candidatus Carsonella ruddii PV 
GCA_000010385.1	bacteria00612	Escherichia coli SE11 
GCA_000010405.1	bacteria00613	Candidatus Vesicomyosocius okutanii HA 
GCA_000010425.1	bacteria00614	Bifidobacterium adolescentis ATCC 15703 
GCA_000010445.1	bacteria00615	Staphylococcus aureus subsp. aureus Mu3 
GCA_000010465.1	bacteria00616	Staphylococcus aureus subsp. aureus str. Newman 
GCA_000010485.1	bacteria00617	Escherichia coli SE15 
GCA_000010505.1	bacteria00618	Porphyromonas gingivalis ATCC 33277 
GCA_000010525.1	bacteria00619	Azorhizobium caulinodans ORS 571 
GCA_000010545.1	bacteria00620	Burkholderia multivorans ATCC 17616 
GCA_000010565.1	bacteria00621	Pelotomaculum thermopropionicum SI 
GCA_000010585.1	bacteria00622	Macrococcus caseolyticus JCSC5402 
GCA_000010605.1	bacteria00623	Streptomyces griseus subsp. griseus NBRC 13350 
GCA_000010625.1	bacteria00624	Microcystis aeruginosa NIES-843 
GCA_000010645.1	bacteria00625	Candidatus Azobacteroides pseudotrichonymphae genomovar. CFP2 
GCA_000010665.1	bacteria00626	Desulfovibrio magneticus RS-1 
GCA_000010685.1	bacteria00627	Mycobacterium bovis BCG str. Tokyo 172 
GCA_000010705.1	bacteria00628	Streptococcus dysgalactiae subsp. equisimilis GGS 124 
GCA_000010725.1	bacteria00629	Azospirillum sp. B510 
GCA_000010745.1	bacteria00630	
GCA_000010765.1	bacteria00631	
GCA_000010785.1	bacteria00632	Hydrogenobacter thermophilus TK-6 
GCA_000010805.1	bacteria00633	Rhodococcus opacus B4 
GCA_000010825.1	bacteria00634	Acetobacter pasteurianus IFO 3283-01 
GCA_000010845.1	bacteria00635	Acetobacter pasteurianus IFO 3283-03 
GCA_000010865.1	bacteria00636	Acetobacter pasteurianus IFO 3283-07 
GCA_000010885.1	bacteria00637	Acetobacter pasteurianus IFO 3283-22 
GCA_000010905.1	bacteria00638	Acetobacter pasteurianus IFO 3283-26 
GCA_000010925.1	bacteria00639	Acetobacter pasteurianus IFO 3283-32 
GCA_000010945.1	bacteria00640	Acetobacter pasteurianus IFO 3283-01-42C 
GCA_000010965.1	bacteria00641	Acetobacter pasteurianus IFO 3283-12 
GCA_000010985.1	bacteria00642	Deferribacter desulfuricans SSM1 
GCA_000011025.1	bacteria00643	Rothia mucilaginosa DY-18 
GCA_000011045.1	bacteria00644	Lactobacillus rhamnosus GG 
GCA_000011065.1	bacteria00645	Bacteroides thetaiotaomicron VPI-5482 
GCA_000011145.1	bacteria00646	Bacillus halodurans C-125 
GCA_000011165.1	bacteria00647	Chlamydophila pneumoniae J138 
GCA_000011225.1	bacteria00648	Mycoplasma penetrans HF-2 
GCA_000011245.1	bacteria00649	Oceanobacillus iheyensis HTE831 
GCA_000011265.1	bacteria00650	Staphylococcus aureus subsp. aureus MW2 
GCA_000011285.1	bacteria00651	Streptococcus pyogenes SSI-1 
GCA_000011305.1	bacteria00652	Corynebacterium efficiens YS-314 
GCA_000011325.1	bacteria00653	Corynebacterium glutamicum ATCC 13032 
GCA_000011345.1	bacteria00654	Thermosynechococcus elongatus BP-1 
GCA_000011365.1	bacteria00655	Bradyrhizobium diazoefficiens USDA 110 
GCA_000011385.1	bacteria00656	Gloeobacter violaceus PCC 7421 
GCA_000011405.1	bacteria00657	Francisella tularensis subsp. holarctica OSU18 
GCA_000011445.1	bacteria00658	Mycoplasma mycoides subsp. mycoides SC str. PG1 
GCA_000011465.1	bacteria00659	Prochlorococcus marinus subsp. pastoris str. CCMP1986 
GCA_000011485.1	bacteria00660	Prochlorococcus marinus str. MIT 9313 
GCA_000011505.1	bacteria00661	Staphylococcus aureus subsp. aureus MRSA252 
GCA_000011525.1	bacteria00662	Staphylococcus aureus subsp. aureus MSSA476 
GCA_000011545.1	bacteria00663	Burkholderia pseudomallei K96243 
GCA_000011605.1	bacteria00664	Pectobacterium atrosepticum SCRI1043 
GCA_000011625.1	bacteria00665	Bacillus cereus E33L 
GCA_000011645.1	bacteria00666	Bacillus licheniformis DSM 13 = ATCC 14580 
GCA_000011665.1	bacteria00667	Streptococcus pyogenes MGAS10394 
GCA_000011685.1	bacteria00668	Gluconobacter oxydans 621H 
GCA_000011705.1	bacteria00669	Burkholderia mallei ATCC 23344 
GCA_000011725.1	bacteria00670	Helicobacter pylori 51 
GCA_000011745.1	bacteria00671	Candidatus Blochmannia pennsylvanicus str. BPEN 
GCA_000011765.2	bacteria00672	Streptococcus pyogenes MGAS5005 
GCA_000011785.1	bacteria00673	Haemophilus somnus 129PT 
GCA_000011805.1	bacteria00674	Vibrio fischeri ES114 
GCA_000011825.1	bacteria00675	Streptococcus thermophilus LMG 18311 
GCA_000011845.1	bacteria00676	Streptococcus thermophilus CNRZ1066 
GCA_000011885.1	bacteria00677	Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150 
GCA_000011905.1	bacteria00678	Dehalococcoides mccartyi 195 
GCA_000011925.1	bacteria00679	Staphylococcus epidermidis RP62A 
GCA_000011945.1	bacteria00680	Anaplasma marginale str. St. Maries 
GCA_000011965.2	bacteria00681	Ruegeria pomeroyi DSS-3 
GCA_000011985.1	bacteria00682	Lactobacillus acidophilus NCFM 
GCA_000012005.1	bacteria00683	Shigella dysenteriae Sd197 
GCA_000012025.1	bacteria00684	Shigella boydii Sb227 
GCA_000012045.1	bacteria00685	Staphylococcus aureus subsp. aureus COL 
GCA_000012085.2	bacteria00686	Borrelia turicatae 91E135 
GCA_000012105.1	bacteria00687	Xanthomonas campestris pv. campestris str. 8004 
GCA_000012125.1	bacteria00688	Chlamydia trachomatis A/HAR-13 
GCA_000012145.1	bacteria00689	Rickettsia felis URRWXCal2 
GCA_000012165.1	bacteria00690	Streptococcus pyogenes MGAS6180 
GCA_000012185.1	bacteria00691	Haemophilus influenzae 86-028NP 
GCA_000012205.1	bacteria00692	Pseudomonas savastanoi pv. phaseolicola 1448A 
GCA_000012225.1	bacteria00693	Aster yellows witches'-broom phytoplasma AYWB 
GCA_000012245.1	bacteria00694	Pseudomonas syringae pv. syringae B728a 
GCA_000012265.1	bacteria00695	Pseudomonas protegens Pf-5 
GCA_000012305.1	bacteria00696	Psychrobacter arcticus 273-4 
GCA_000012325.1	bacteria00697	Colwellia psychrerythraea 34H 
GCA_000012345.1	bacteria00698	Candidatus Pelagibacter ubique HTCC1062 
GCA_000012365.1	bacteria00699	Burkholderia thailandensis E264 
GCA_000012385.1	bacteria00700	Rickettsia bellii RML369-C 
GCA_000012405.1	bacteria00701	Thermobifida fusca YX 
GCA_000012425.1	bacteria00702	Dechloromonas aromatica RCB 
GCA_000012445.1	bacteria00703	Pseudomonas fluorescens Pf0-1 
GCA_000012465.1	bacteria00704	Prochlorococcus marinus str. NATL2A 
GCA_000012485.1	bacteria00705	Chlorobium luteolum DSM 273 
GCA_000012505.1	bacteria00706	Synechococcus sp. CC9902 
GCA_000012525.1	bacteria00707	Synechococcus elongatus PCC 7942 
GCA_000012565.1	bacteria00708	Ehrlichia canis str. Jake 
GCA_000012585.1	bacteria00709	Chlorobium chlorochromatii CaD3 
GCA_000012605.1	bacteria00710	Hydrogenovibrio crunogenus XCL-2 
GCA_000012625.1	bacteria00711	Synechococcus sp. CC9605 
GCA_000012645.1	bacteria00712	Prochlorococcus marinus str. MIT 9312 
GCA_000012665.1	bacteria00713	Desulfovibrio alaskensis G20 
GCA_000012685.1	bacteria00714	Myxococcus xanthus DK 1622 
GCA_000012705.1	bacteria00715	Streptococcus agalactiae A909 
GCA_000012725.1	bacteria00716	Nitrobacter winogradskyi Nb-255 
GCA_000012745.1	bacteria00717	Thiobacillus denitrificans ATCC 25259 
GCA_000012765.1	bacteria00718	Mycoplasma capricolum subsp. capricolum ATCC 27343 
GCA_000012785.1	bacteria00719	Burkholderia pseudomallei 1710b 
GCA_000012805.1	bacteria00720	Nitrosococcus oceani ATCC 19707 
GCA_000012825.1	bacteria00721	Bacteroides vulgatus ATCC 8482 
GCA_000012845.1	bacteria00722	Parabacteroides distasonis ATCC 8503 
GCA_000012865.1	bacteria00723	Carboxydothermus hydrogenoformans Z-2901 
GCA_000012885.1	bacteria00724	Pelobacter carbinolicus DSM 2380 
GCA_000012925.1	bacteria00725	Geobacter metallireducens GS-15 
GCA_000012945.1	bacteria00726	Burkholderia lata 
GCA_000012965.1	bacteria00727	Sulfurimonas denitrificans DSM 1251 
GCA_000012985.1	bacteria00728	Hahella chejuensis KCTC 2396 
GCA_000013005.1	bacteria00729	Erythrobacter litoralis HTCC2594 
GCA_000013025.1	bacteria00730	Hyphomonas neptunium ATCC 15444 
GCA_000013045.1	bacteria00731	Salinibacter ruber DSM 13855 
GCA_000013065.1	bacteria00732	Bacillus cereus Q1 
GCA_000013085.1	bacteria00733	Rhodospirillum rubrum ATCC 11170 
GCA_000013105.1	bacteria00734	Moorella thermoacetica ATCC 39073 
GCA_000013125.1	bacteria00735	Anaplasma phagocytophilum str. HZ 
GCA_000013145.1	bacteria00736	Ehrlichia chaffeensis str. Arkansas 
GCA_000013165.1	bacteria00737	Neorickettsia sennetsu str. Miyayama 
GCA_000013185.1	bacteria00738	Baumannia cicadellinicola str. Hc  
GCA_000013205.1	bacteria00739	Synechococcus sp. JA-3-3Ab 
GCA_000013225.1	bacteria00740	Synechococcus sp. JA-2-3B'a 
GCA_000013245.1	bacteria00741	Helicobacter pylori HPAG1 
GCA_000013265.1	bacteria00742	Escherichia coli UTI89 
GCA_000013285.1	bacteria00743	Clostridium perfringens ATCC 13124 
GCA_000013305.1	bacteria00744	Escherichia coli 536 
GCA_000013325.1	bacteria00745	Novosphingobium aromaticivorans DSM 12444 
GCA_000013345.1	bacteria00746	Frankia casuarinae 
GCA_000013365.1	bacteria00747	Rhodopseudomonas palustris HaA2 
GCA_000013385.1	bacteria00748	Anaeromyxobacter dehalogenans 2CP-C 
GCA_000013405.1	bacteria00749	Syntrophus aciditrophicus SB 
GCA_000013425.1	bacteria00750	Staphylococcus aureus subsp. aureus NCTC 8325 
GCA_000013465.1	bacteria00751	Staphylococcus aureus subsp. aureus USA300 FPR3757 
GCA_000013485.1	bacteria00752	Streptococcus pyogenes MGAS9429 
GCA_000013505.1	bacteria00753	Streptococcus pyogenes MGAS10270 
GCA_000013525.1	bacteria00754	Streptococcus pyogenes MGAS2096 
GCA_000013545.1	bacteria00755	Streptococcus pyogenes MGAS10750 
GCA_000013565.1	bacteria00756	Jannaschia sp. CCS1 
GCA_000013585.1	bacteria00757	Shigella flexneri 5 str. 8401 
GCA_000013605.1	bacteria00758	Rhodoferax ferrireducens T118 
GCA_000013625.1	bacteria00759	Janthinobacterium sp. Marseille 
GCA_000013645.1	bacteria00760	Paraburkholderia xenovorans LB400 
GCA_000013665.1	bacteria00761	Saccharophagus degradans 2-40 
GCA_000013685.1	bacteria00762	Rhodopseudomonas palustris BisB5 
GCA_000013705.1	bacteria00763	Methylobacillus flagellatus KT 
GCA_000013745.1	bacteria00764	Rhodopseudomonas palustris BisB18 
GCA_000013765.1	bacteria00765	Shewanella denitrificans OS217 
GCA_000013785.1	bacteria00766	Pseudomonas stutzeri A1501 
GCA_000013805.1	bacteria00767	Yersinia pestis Nepal516 
GCA_000013825.1	bacteria00768	Yersinia pestis Antiqua 
GCA_000013845.2	bacteria00769	Clostridium perfringens SM101 
GCA_000013865.1	bacteria00770	Polaromonas sp. JS666 
GCA_000013885.1	bacteria00771	Nitrobacter hamburgensis X14 
GCA_000013905.1	bacteria00772	Psychrobacter cryohalolentis K5 
GCA_000013925.2	bacteria00773	Mycobacterium ulcerans Agy99 
GCA_000013945.1	bacteria00774	Leptospira borgpetersenii serovar Hardjo-bovis str. L550 
GCA_000013965.1	bacteria00775	Leptospira borgpetersenii serovar Hardjo-bovis str. JB197 
GCA_000013985.1	bacteria00776	Sphingopyxis alaskensis RB2256 
GCA_000014005.1	bacteria00777	Candidatus Koribacter versatilis Ellin345 
GCA_000014025.1	bacteria00778	Arcobacter butzleri RM4018 
GCA_000014045.1	bacteria00779	Roseobacter denitrificans OCh 114 
GCA_000014065.1	bacteria00780	Ruegeria sp. TM1040 
GCA_000014085.1	bacteria00781	Burkholderia cenocepacia AU 1054 
GCA_000014105.1	bacteria00782	Neisseria meningitidis 053442 
GCA_000014125.1	bacteria00783	Clostridium novyi NT 
GCA_000014145.1	bacteria00784	Cytophaga hutchinsonii ATCC 33406 
GCA_000014165.1	bacteria00785	Mycobacterium sp. MCS 
GCA_000014185.1	bacteria00786	Rubrobacter xylanophilus DSM 9941 
GCA_000014205.1	bacteria00787	Streptococcus sanguinis SK36 
GCA_000014225.1	bacteria00788	Pseudoalteromonas atlantica T6c 
GCA_000014245.1	bacteria00789	Chelativorans sp. BNC1 
GCA_000014265.1	bacteria00790	Trichodesmium erythraeum IMS101 
GCA_000014285.2	bacteria00791	Granulibacter bethesdensis CGDNIH1 
GCA_000014305.1	bacteria00792	Streptococcus suis 05ZYH33 
GCA_000014325.1	bacteria00793	Streptococcus suis 98HAH33 
GCA_000014345.1	bacteria00794	Rickettsia canadensis str. McKiel 
GCA_000014365.2	bacteria00795	Streptococcus pneumoniae D39 
GCA_000014385.1	bacteria00796	Oenococcus oeni PSU-1 
GCA_000014405.1	bacteria00797	Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365 
GCA_000014425.1	bacteria00798	Lactobacillus gasseri ATCC 33323 = JCM 1131 
GCA_000014445.1	bacteria00799	Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293 
GCA_000014465.1	bacteria00800	Lactobacillus brevis ATCC 367 
GCA_000014485.1	bacteria00801	Streptococcus thermophilus LMD-9 
GCA_000014505.1	bacteria00802	Pediococcus pentosaceus ATCC 25745 
GCA_000014525.1	bacteria00803	Lactobacillus paracasei ATCC 334 
GCA_000014545.1	bacteria00804	Lactococcus lactis subsp. cremoris SK11 
GCA_000014565.1	bacteria00805	Rhodococcus jostii RHA1 
GCA_000014585.1	bacteria00806	Synechococcus sp. CC9311 
GCA_000014605.1	bacteria00807	Francisella tularensis subsp. holarctica OSU18 
GCA_000014625.1	bacteria00808	Pseudomonas aeruginosa UCBPP-PA14 
GCA_000014645.1	bacteria00809	Francisella tularensis subsp. novicida U112 
GCA_000014665.1	bacteria00810	Shewanella sp. MR-7 
GCA_000014685.1	bacteria00811	Shewanella sp. MR-4 
GCA_000014705.1	bacteria00812	Shewanella frigidimarina NCIMB 400 
GCA_000014725.1	bacteria00813	Syntrophomonas wolfei subsp. wolfei str. Goettingen G311 
GCA_000014745.1	bacteria00814	Maricaulis maris MCS10 
GCA_000014765.1	bacteria00815	Nitrosomonas eutropha C91 
GCA_000014785.1	bacteria00816	Alkalilimnicola ehrlichii MLHE-1 
GCA_000014805.1	bacteria00817	Aeromonas hydrophila subsp. hydrophila ATCC 7966 
GCA_000014825.1	bacteria00818	Rhodopseudomonas palustris BisA53 
GCA_000014845.1	bacteria00819	Escherichia coli APEC O1 
GCA_000014865.1	bacteria00820	Magnetococcus marinus MC-1 
GCA_000014885.1	bacteria00821	Shewanella piezotolerans WP3 
GCA_000014905.1	bacteria00822	Candidatus Solibacter usitatus Ellin6076 
GCA_000014925.1	bacteria00823	Paenarthrobacter aurescens TC1 
GCA_000014965.1	bacteria00824	Syntrophobacter fumaroxidans MPOB 
GCA_000014985.1	bacteria00825	Mycobacterium avium 104 
GCA_000015005.1	bacteria00826	Mycobacterium smegmatis str. MC2 155 
GCA_000015025.1	bacteria00827	Acidothermus cellulolyticus 11B 
GCA_000015045.1	bacteria00828	Pelobacter propionicus DSM 2379 
GCA_000015065.1	bacteria00829	Bacillus thuringiensis str. Al Hakam 
GCA_000015085.1	bacteria00830	Campylobacter fetus subsp. fetus 82-40 
GCA_000015105.1	bacteria00831	Candidatus Ruthia magnifica str. Cm  
GCA_000015125.1	bacteria00832	Chlorobium phaeobacteroides DSM 266 
GCA_000015165.1	bacteria00833	Bradyrhizobium sp. BTAi1 
GCA_000015185.1	bacteria00834	Shewanella sp. W3-18-1 
GCA_000015245.1	bacteria00835	Shewanella amazonensis SB2B 
GCA_000015265.1	bacteria00836	Nocardioides sp. JS614 
GCA_000015285.1	bacteria00837	Psychromonas ingrahamii 37 
GCA_000015305.1	bacteria00838	Mycobacterium vanbaalenii PYR-1 
GCA_000015325.1	bacteria00839	Acidovorax citrulli AAC00-1 
GCA_000015345.1	bacteria00840	Dichelobacter nodosus VCS1703A 
GCA_000015365.1	bacteria00841	Marinobacter hydrocarbonoclasticus VT8 
GCA_000015385.1	bacteria00842	Lactobacillus helveticus DPC 4571 
GCA_000015405.1	bacteria00843	Mycobacterium sp. KMS 
GCA_000015425.1	bacteria00844	Acinetobacter baumannii ATCC 17978 
GCA_000015445.1	bacteria00845	Bartonella bacilliformis KC583 
GCA_000015465.1	bacteria00846	Burkholderia mallei SAVP1 
GCA_000015485.1	bacteria00847	Desulfovibrio vulgaris DP4 
GCA_000015505.1	bacteria00848	Polaromonas naphthalenivorans CJ2 
GCA_000015545.1	bacteria00849	Acidovorax sp. JS42 
GCA_000015565.1	bacteria00850	Verminephrobacter eiseniae EF01-2 
GCA_000015585.1	bacteria00851	Halorhodospira halophila SL1 
GCA_000015605.1	bacteria00852	Burkholderia mallei NCTC 10229 
GCA_000015625.1	bacteria00853	Burkholderia mallei NCTC 10247 
GCA_000015645.1	bacteria00854	Prochlorococcus marinus str. AS9601 
GCA_000015665.1	bacteria00855	Prochlorococcus marinus str. MIT 9515 
GCA_000015685.1	bacteria00856	Prochlorococcus marinus str. NATL1A 
GCA_000015705.1	bacteria00857	Prochlorococcus marinus str. MIT 9303 
GCA_000015725.1	bacteria00858	Methylibium petroleiphilum PM1 
GCA_000015745.1	bacteria00859	Geobacillus thermodenitrificans NG80-2 
GCA_000015785.1	bacteria00860	Bacillus velezensis FZB42 
GCA_000015845.1	bacteria00861	Shewanella baltica OS155 
GCA_000015865.1	bacteria00862	Ruminiclostridium thermocellum ATCC 27405 
GCA_000015885.1	bacteria00863	Actinobacillus pleuropneumoniae serovar 5b str. L20 
GCA_000015905.1	bacteria00864	Burkholderia pseudomallei 668 
GCA_000015925.1	bacteria00865	Burkholderia pseudomallei 1106a 
GCA_000015965.1	bacteria00866	Prochlorococcus marinus str. MIT 9301 
GCA_000015985.1	bacteria00867	Rhodobacter sphaeroides ATCC 17029 
GCA_000016005.1	bacteria00868	Mycobacterium sp. JLS 
